date,AAPL,MSFT,AMZN,GOOGL,META,TSLA,NVDA,JPM,V,JNJ
2020-05-05,72.8403,175.367,115.89,67.451,207.07,51.214,73.20873,84.086876,174.48714,137.17899
2020-05-04,71.76322,173.50429,115.7995,66.145,205.26,50.746,72.59812,84.21483,172.24788,136.05035
2020-05-01,70.76202,169.36168,114.302,65.866,202.27,46.754665,70.47718,85.229355,171.68073,136.06871
2020-04-30,71.91988,173.86325,123.7,67.335,204.71,52.12533,72.84486,87.52347,174.76094,137.67448
2020-04-29,70.434,172.13635,118.6355,67.109,194.19,53.367332,74.3851,89.44284,177.76294,137.858
2020-04-28,68.19415,164.7437,115.704,61.6295,182.91,51.274666,72.61557,87.093895,167.45642,138.91322
2020-04-27,69.31775,168.8572,118.8,63.543,187.5,53.25,74.04116,86.48152,167.95512,141.57422
2020-04-24,69.26879,169.34227,120.511,63.83,190.07,48.343334,72.17443,82.90783,163.61348,142.09724
2020-04-23,67.32514,166.30566,119.9725,63.5585,185.13,47.042,70.78373,81.70136,162.6943,142.69366
2020-04-22,67.58707,168.343,118.1745,62.9205,182.28,48.807335,71.31708,81.65566,162.89964,140.38135
2020-04-21,65.694824,162.81306,116.406,60.608,170.8,45.781334,67.1699,81.39061,156.97389,137.34415
2020-04-20,67.790245,169.83707,119.6805,63.0575,178.24,49.75733,71.54139,83.821815,160.58215,139.17014
2020-04-17,69.22717,173.27144,118.75,63.95,179.24,50.259335,72.85483,86.993355,165.7843,139.4913
2020-04-16,70.17941,171.75798,120.4095,62.8715,176.25,49.680668,73.448,79.81855,158.82202,137.33498
2020-04-15,69.62618,166.75194,115.384,62.865,176.97,48.655334,69.99367,82.98095,162.2836,135.49063
2020-04-14,70.26754,168.51764,114.166,63.2615,178.17,47.326,70.768776,87.28583,170.75177,133.99496
2020-04-13,66.88941,160.57199,108.4435,60.5205,174.79,43.396667,67.25464,89.74445,165.24648,128.25089
2020-04-09,65.60181,160.21303,102.138,60.3285,175.19,38.2,65.53495,93.92138,169.84236,129.59055
2020-04-08,65.131805,160.20332,102.15,60.35,174.28,36.589333,66.53187,86.18904,171.06468,131.45325
2020-04-07,63.506386,158.61226,100.58,59.128,168.83,36.363335,64.55797,82.84385,164.85535,126.149605
2020-04-06,64.25055,160.33914,99.8795,59.1595,165.55,34.416,66.89326,81.76534,165.68651,128.2417
2020-04-03,59.095234,149.24046,95.3295,54.635,154.18,32.000668,60.78962,76.82067,148.48618,123.112404
2020-04-02,59.9569,150.62779,95.9415,55.8515,158.19,30.298,63.670715,79.13569,153.90344,122.17647
2020-04-01,58.97284,147.57178,95.385,55.105,159.6,32.104,60.580265,76.28713,149.71826,118.194145
2020-03-31,62.248154,153.0047,97.486,58.0975,166.8,34.933334,65.69695,81.414536,157.55083,120.322945
2020-03-30,62.375446,155.44951,98.1975,57.3155,165.95,33.475334,66.19292,84.552475,161.90224,122.048004
2020-03-27,60.644768,145.23367,95.005,55.513,156.79,34.29067,62.987823,82.40927,157.98108,113.00979
2020-03-26,63.26404,151.45244,97.7745,58.146,163.34,35.210667,64.11185,88.73036,165.13892,116.138756
2020-03-25,60.10133,142.53662,94.292,55.081,156.21,35.95,61.2158,82.95185,158.1962,109.55967
2020-03-24,60.434246,143.91426,97.005,56.5005,160.98,33.666668,62.103058,79.96765,151.10681,109.3578
2020-03-23,54.923977,131.92302,95.1415,52.7065,148.1,28.952667,53.008667,71.467186,132.73305,101.980415
2020-03-20,56.116116,133.25214,92.3045,53.4105,149.73,28.502,51.27901,75.50943,143.57738,110.009285
2020-03-19,59.92018,138.45222,94.0465,55.5835,153.13,28.509333,53.07845,77.13718,148.8773,116.57919
2020-03-18,60.38284,136.21115,91.5,54.5595,146.96,24.081333,50.54877,75.86211,145.19083,123.837296
2020-03-17,61.8981,142.19707,90.392,55.903,149.42,28.68,54.15014,84.78759,154.39238,125.332954
2020-03-16,59.29107,131.37973,84.4575,53.65,146.01,29.671333,48.948715,79.90435,148.64262,116.6526
2020-03-13,68.04483,154.09128,89.25,60.7135,170.28,36.441334,60.024483,93.966286,171.93497,123.22251
2020-03-12,60.764713,134.91112,83.8305,55.5775,154.47,37.37,53.910877,79.624016,156.53386,115.074356
2020-03-11,67.42306,149.04643,91.043,60.545,170.24,42.282,61.427647,86.77706,169.11876,120.93772
2020-03-10,69.848946,156.11893,94.591,63.7585,178.19,43.022,65.06889,91.06347,178.555,129.96677
2020-03-09,65.15628,146.12624,90.0305,60.7895,169.5,40.533333,61.17094,84.498215,167.33908,125.19532
2020-03-06,70.75223,156.74954,95.0545,64.787,181.09,46.898666,66.30507,97.737236,180.276,130.32462
2020-03-05,71.70447,161.30931,96.2015,65.738,185.17,48.302666,68.111984,103.06359,182.8184,130.30627
2020-03-04,74.10833,165.46162,98.7915,69.08,191.76,49.966667,70.90835,108.3809,189.98602,131.65512
2020-03-03,70.82322,159.60182,95.4495,66.886,185.89,49.70067,66.267685,105.767456,181.61565,124.415375
2020-03-02,73.14629,167.63478,97.6975,69.316,196.44,49.574665,68.89457,109.89108,188.06944,128.48027
2020-02-28,66.916336,157.1764,94.1875,66.9625,192.47,44.532665,67.30947,104.9988,177.7336,123.39685
2020-02-27,66.955505,153.46068,94.215,65.7475,189.75,45.266666,62.955425,109.75544,176.02237,127.65445
2020-02-26,71.638374,165.09296,98.9795,69.5235,197.2,51.92,66.66411,114.521126,183.06287,131.83864
2020-02-25,70.51968,163.0556,98.637,69.316,196.77,53.32733,65.2693,114.17749,184.2265,132.7287
2020-02-24,72.99207,165.79147,100.4645,70.993,200.72,55.586,68.06638,119.512886,194.38634,133.88486
2020-02-21,76.63213,173.26175,104.7985,74.173,210.18,60.066666,73.24458,122.8136,204.18437,136.68361
2020-02-20,78.406876,178.9178,107.655,75.8495,214.58,59.960667,76.88851,124.33283,206.7659,135.26144
2020-02-19,79.21958,181.69247,108.511,76.2435,217.49,61.161335,78.38294,124.33283,208.58469,135.78108
2020-02-18,78.088646,181.15067,107.7835,75.972,217.8,57.226665,73.86726,122.65987,206.52144,135.96341
2020-02-14,79.54516,179.3317,106.7435,75.9365,214.18,53.335335,72.17856,124.3057,205.63159,136.86595
2020-02-13,79.52557,177.74495,107.4935,75.6695,213.14,53.6,67.4437,124.68551,202.80562,136.82948
2020-02-12,80.09594,178.71248,108.0,75.9315,210.76,51.152668,67.882065,124.79402,202.55174,137.74113
2020-02-11,78.23797,178.45125,107.54,75.503,207.19,51.62533,66.723885,124.79402,199.13422,138.56161
2020-02-10,78.71286,182.57292,106.6955,75.433,213.06,51.418667,65.49845,124.55891,201.13591,138.4431
2020-02-07,78.34078,177.91911,103.964,73.9555,212.33,49.871334,62.66401,124.04345,197.9625,138.47044
2020-02-06,79.417725,177.66756,102.5115,73.7985,210.85,49.930668,63.32654,124.441345,198.25542,139.96556
2020-02-05,78.49951,174.05865,101.9935,72.3025,210.11,48.98,62.45728,124.42326,198.03084,140.38492
2020-02-04,77.86458,174.27151,102.4835,72.2705,209.83,59.137333,61.55315,122.34336,198.76317,138.20607
2020-02-03,75.37614,168.7179,100.21,74.13,204.19,52.0,59.85946,120.60709,196.07797,136.9024
2020-01-31,75.58371,164.70265,100.436,71.639,201.91,43.371334,58.88808,119.69375,194.28133,135.71727
2020-01-30,79.090485,167.16985,93.534,72.7125,209.53,42.720665,61.224373,122.88594,203.30359,137.07562
2020-01-29,79.20526,162.58376,92.9,72.835,223.23,38.732666,61.157124,121.384796,200.03253,137.23972
2020-01-28,77.58131,160.08752,92.6625,72.525,217.79,37.793335,61.76237,121.56566,198.0699,136.29161
2020-01-27,75.44696,157.01079,91.417,71.5865,214.87,37.201332,59.82708,119.395325,196.93724,135.60786
2020-01-24,77.73271,159.68117,93.082,73.3085,217.94,37.654667,62.38754,120.40815,200.16924,135.21587
2020-01-23,77.95738,161.30661,94.229,74.2345,219.76,38.146667,62.98033,123.47374,201.65341,135.4073
2020-01-22,77.58375,160.31973,94.373,74.1935,221.32,37.970665,62.295383,123.60034,203.0009,135.15204
2020-01-21,77.30779,161.09377,94.6,74.1125,221.44,36.48,61.754898,123.74503,202.40527,136.08192
2020-01-17,77.83527,161.67427,93.236,73.976,222.14,34.033333,62.088654,124.974884,199.87631,135.99077
2020-01-16,76.983,160.77448,93.897,72.508,221.77,34.232666,62.00148,124.1158,196.21468,135.10646
2020-01-15,76.03061,157.88156,93.101,71.96,221.15,34.566666,61.164597,123.63651,195.09177,134.02159
2020-01-14,76.35784,156.86565,93.472,71.5295,219.06,35.861332,61.59051,125.51747,191.43015,133.57489
2020-01-13,77.40304,157.97832,94.565,72.0015,221.91,34.990665,62.761147,124.07058,190.72711,132.82733
2020-01-10,75.78396,156.1013,94.158,71.448,218.06,31.876667,60.853256,123.04871,189.20387,132.24388
2020-01-09,75.613014,156.82695,95.0525,70.9895,218.3,32.089333,60.529465,124.28761,188.69612,132.54472
2020-01-08,74.04034,154.89189,94.5985,70.252,215.22,32.809334,59.871914,123.835464,187.39746,132.15271
2020-01-07,72.86816,152.4634,95.343,69.7555,213.06,31.270666,59.75983,122.8769,184.24358,132.17094
2020-01-06,73.21249,153.8663,95.144,69.8905,212.6,30.102667,59.044994,125.002014,184.7318,131.3687
2020-01-03,72.63372,153.46962,93.7485,68.076,208.67,29.534,58.798412,125.10149,185.13213,131.53279
2020-01-02,73.3468,155.40468,94.9005,68.434,209.78,28.684,59.75485,126.76364,186.61632,133.07349
2019-12-31,71.71063,152.5795,92.392,66.9695,205.25,27.888666,58.60663,125.24524,183.4722,132.98232
2019-12-30,71.190475,152.47307,92.3445,66.9855,204.41,27.646667,57.864395,124.55343,183.40384,132.46268
2019-12-27,70.77044,153.79858,93.49,67.732,208.1,28.692,58.997673,125.01164,184.92708,132.87292
2019-12-26,70.7973,153.518,93.4385,68.1235,207.79,28.729334,59.57552,124.9218,184.7025,132.94585
2019-12-24,69.41999,152.26988,89.4605,67.2215,205.12,28.35,59.433548,123.61005,183.14996,133.03702
2019-12-23,69.35406,152.2989,89.65,67.5315,206.18,27.948,59.48336,123.26863,182.67151,133.50195
2019-12-20,68.240486,152.2989,89.325,67.561,206.3,27.039333,59.62035,123.30457,183.56984,133.15553
2019-12-19,68.382126,150.65411,89.614,67.822,206.06,26.936,58.64648,123.4034,182.14424,132.50826
2019-12-18,68.31374,149.35762,89.2015,67.5955,202.5,26.21,57.1645,124.02334,180.5429,130.5391
2019-12-17,68.47736,149.66724,89.533,67.7445,198.39,25.266,56.860634,124.149124,181.14827,130.8764
2019-12-16,68.34305,150.47995,88.4605,68.035,197.92,25.433332,56.07855,123.39442,181.8513,129.26279
2019-12-13,67.19285,149.51242,88.047,67.3435,194.11,23.892666,55.789623,122.918236,180.77724,128.889
2019-12-12,66.29173,148.26431,88.0165,67.4245,196.75,23.978666,55.80955,124.00537,178.33614,128.85254
2019-12-11,66.12323,146.7743,87.436,67.2125,202.26,23.513334,54.133297,120.55528,177.721,128.52435
2019-12-10,65.564,146.22282,86.9605,67.1445,200.87,23.256,53.296413,120.84279,177.9651,127.62182
2019-12-09,65.183044,146.44536,87.4755,67.1495,201.34,22.635334,52.845592,120.76193,178.60954,128.08676
2019-12-06,66.10858,146.8227,87.58,66.9695,201.05,22.392666,52.845592,121.32796,177.87721,127.97736
2019-12-05,64.85581,145.06178,87.024,66.348,199.36,22.024666,51.991276,119.54901,177.60382,127.22981
2019-12-04,63.918068,144.98439,88.0345,65.947,198.71,22.202,52.160645,118.90212,176.34421,127.06571
2019-12-03,63.358837,144.46191,88.498,64.737,198.82,22.413334,51.72228,116.602066,177.61359,125.04185
2019-12-02,64.50904,144.69412,89.08,64.443,199.7,22.324667,52.118305,118.12046,177.50618,125.22418
2019-11-29,65.26363,146.4647,90.04,65.2045,201.64,21.996,53.983852,118.38101,180.16208,125.3427
2019-11-27,65.407715,147.37418,90.9255,65.6065,202.0,22.086,54.35746,118.65055,180.02538,125.57973
2019-11-26,64.54079,147.0936,89.847,65.65,198.97,21.928,54.009014,118.30015,178.24826,125.050964
2019-11-25,65.04874,146.31958,88.692,65.282,199.79,22.422667,55.05684,118.13843,176.70549,125.06008
2019-11-22,63.927834,144.73282,87.286,64.6835,198.82,22.202667,52.4883,117.50951,175.24084,125.00576
2019-11-21,63.984,144.6264,86.7355,65.007,197.93,23.655333,52.31159,116.73683,175.65094,123.52999
2019-11-20,64.27216,144.76186,87.2765,65.093,197.51,23.481333,52.56048,116.46729,177.37924,123.0773
2019-11-19,65.0292,145.01256,87.6395,65.6295,199.32,23.968,51.76652,117.32083,178.46307,122.06328
2019-11-18,65.227005,144.96434,87.6265,65.992,197.4,23.332666,52.83426,117.356766,175.42636,122.072334
2019-11-15,64.899765,144.60757,86.9745,66.677,195.1,23.478,50.82074,116.37745,175.53377,122.17192
2019-11-14,64.13785,142.76587,87.73,65.4575,193.15,23.29,52.214523,115.54188,175.51425,118.56851
2019-11-13,64.58475,142.04268,87.6555,64.809,193.19,23.074,51.910877,115.43407,174.89037,118.84918
2019-11-12,63.97179,141.81126,88.9,64.8605,194.47,23.328667,52.169724,116.04502,175.21205,118.92161
2019-11-11,64.0304,140.88559,88.5825,64.914,189.61,23.006,51.813812,116.727844,175.01709,119.492
2019-11-08,63.52734,140.74095,89.294,65.45,190.84,22.476,51.714256,117.141136,174.46146,120.41549
2019-11-07,63.353954,139.10175,89.41,65.347,190.42,22.369333,51.853634,116.79972,173.93506,118.99404
2019-11-06,62.633247,138.90889,89.7885,64.5505,191.55,21.772,51.67692,116.1708,172.31688,118.56851
2019-11-05,62.606464,139.29459,90.0855,64.572,194.32,21.148,52.169724,115.99111,171.92696,118.079605
2019-11-04,62.696552,139.38138,90.233,64.4805,194.72,21.164667,52.391235,115.73954,174.44196,117.907585
2019-11-01,62.287502,138.58105,89.572,63.6125,193.62,20.887333,50.42252,114.82311,176.37207,118.785805
2019-10-31,60.568523,138.24356,88.833,62.94,191.65,20.994667,50.03176,112.23555,174.35422,119.54632
2019-10-30,59.229374,139.43922,88.9995,63.035,188.25,21.000668,50.524563,112.9633,174.7344,120.27062
2019-10-29,59.23668,137.72287,88.1355,63.033,189.31,21.081333,50.50465,113.592224,173.15521,116.90261
2019-10-28,60.639133,139.03424,88.854,64.449,189.4,21.847334,51.467854,113.6641,175.30954,116.95694
2019-10-25,60.03773,135.69797,88.0665,63.215,187.89,21.875334,50.907852,113.23284,173.36966,116.20547
2019-10-24,59.30729,134.93622,89.039,62.9555,186.38,19.978666,48.99638,112.33438,171.72224,115.4359
2019-10-23,59.209896,132.33275,88.1085,62.8815,186.15,16.978666,48.555847,112.415245,167.00417,117.60881
2019-10-22,58.425884,131.49387,88.2865,62.06,182.34,17.038666,48.68527,112.11875,166.55576,116.975044
2019-10-21,58.5598,133.48021,89.283,62.214,189.76,16.9,48.784824,111.00466,171.98544,115.90669
2019-10-18,57.561523,132.49667,87.8755,62.2205,185.85,17.13,47.410957,108.31827,171.28358,115.616974
2019-10-17,57.28639,134.69514,89.374,62.64,190.39,17.464666,48.356735,108.12959,173.4574,123.28554
2019-10-16,57.06482,135.3894,88.8715,62.15,189.55,17.316668,48.336826,107.527626,173.38916,122.38016
2019-10-15,57.296127,136.50793,88.369,62.112,188.89,17.192667,48.874424,107.77919,174.247,120.27062
2019-10-14,57.430042,134.56015,86.8215,60.8885,183.28,17.130667,46.425354,104.625595,172.89201,118.35122
2019-10-11,57.512825,134.6855,86.596,60.7855,184.19,16.526,46.290955,104.34708,172.59956,118.9035
2019-10-10,56.022717,134.12625,86.013,60.4735,180.03,16.316,45.55424,102.61305,170.47449,116.84829
2019-10-09,55.277664,133.297,86.0995,60.12,179.85,16.302,44.976818,101.19348,170.47449,116.99315
2019-10-08,54.637306,130.8189,85.2755,59.5065,177.75,16.003334,44.11068,100.46573,168.07646,119.36525
2019-10-07,55.28497,132.21704,86.633,60.4125,179.68,15.848,45.877796,102.756805,170.49399,120.56035
2019-10-04,55.272793,133.18129,86.9825,60.548,180.45,15.428667,45.290417,102.981415,171.54677,121.01304
2019-10-03,53.765644,131.40707,86.221,59.4715,179.38,15.535334,45.126152,100.798164,168.51512,118.77675
2019-10-02,53.312767,129.83536,85.6615,58.896,174.6,16.208666,43.067833,100.94077,165.5517,119.51011
2019-10-01,54.683567,132.16884,86.7825,60.3,175.81,16.312666,43.306767,102.99078,169.89935,117.69029
2019-09-30,54.532608,134.05875,86.7955,61.057,178.08,16.058,43.324192,104.898186,167.67679,117.138016
2019-09-27,53.27868,132.80524,86.2725,61.2975,177.1,16.142,42.749256,104.92493,169.61665,116.431816
2019-09-26,53.539204,134.55052,86.992,62.1145,180.11,16.170666,44.138058,104.30992,171.22508,116.65816
2019-09-25,53.816772,134.37695,88.4165,62.297,182.8,15.246667,44.35957,105.17449,170.86441,118.59567
2019-09-24,53.00111,132.46774,87.0805,60.9165,181.28,14.880667,42.9409,104.57732,170.08456,119.102684
2019-09-23,53.25433,134.16481,89.265,61.7345,186.82,16.082,43.515835,105.95884,170.50372,119.27471
2019-09-20,53.013283,134.45409,89.708,61.492,189.93,16.041334,42.980724,105.97667,169.67514,119.19322
2019-09-19,53.79973,136.0258,91.075,61.9375,190.14,16.44,44.0385,106.404495,171.52728,117.79894
2019-09-18,54.240433,133.56699,90.873,61.6325,188.14,16.232666,44.795128,106.743195,170.87416,118.07056
2019-09-17,53.736423,132.47739,91.1275,61.494,188.08,16.319334,45.066418,105.68253,172.00493,117.40057
2019-09-16,53.541637,131.45529,90.392,61.5815,186.22,16.187334,44.85237,106.20841,171.67351,117.282875
2019-09-13,53.261635,132.4099,91.967,62.0015,187.19,16.346666,45.28295,107.16211,172.80428,118.40554
2019-09-12,54.318344,132.60274,92.1775,61.7485,187.47,16.391333,45.86286,105.09427,173.4964,118.08866
2019-09-11,54.440086,131.2528,91.1495,61.0,188.49,16.473333,45.877796,104.45253,170.57196,118.758644
2019-09-10,52.762497,131.21423,91.0275,60.285,186.17,15.702666,45.59157,104.16731,171.90746,117.29192
2019-09-09,52.14649,132.60274,91.5675,60.2635,188.76,15.452666,44.92455,102.857086,176.97646,114.93794
2019-09-06,51.92492,134.12625,91.6755,60.316,187.49,15.163333,44.464104,100.37033,181.0609,116.07872
2019-09-05,51.92979,135.04228,92.036,60.6095,190.9,15.305333,44.735394,100.15642,180.07635,116.41371
2019-09-04,50.93395,132.70882,90.031,59.1135,187.14,14.712,42.002586,97.92815,177.19092,116.66721
2019-09-03,50.084198,131.17566,89.492,58.4775,182.39,15.000667,40.860184,96.76053,174.68565,116.55857
2019-08-30,50.824383,132.93059,88.8145,59.5265,185.67,15.040667,41.691475,97.919235,176.26485,116.21452
2019-08-29,50.89012,133.18129,89.32,59.712,185.57,14.780666,41.56454,97.34879,176.60603,116.10588
2019-08-28,50.042805,130.71283,88.2125,58.6875,181.76,14.372666,40.12596,95.191826,174.169,116.50425
2019-08-27,49.709236,130.88638,88.0915,58.541,181.3,14.272,40.230392,94.24704,173.88632,117.37341
2019-08-26,50.27655,130.60677,88.4435,58.559,180.36,14.333333,41.137936,95.25422,173.11621,115.70751
2019-08-23,49.339146,128.62042,87.481,57.679,177.75,14.093333,40.389523,94.496605,170.81567,114.79084
2019-08-22,51.730133,132.85344,90.233,59.576,182.04,14.81,42.637253,96.90314,175.55324,117.97224
2019-08-21,51.77396,133.82733,91.177,59.579,183.55,14.722,42.575092,95.91379,176.38182,118.205894
2019-08-20,51.218822,132.35204,90.069,59.1765,183.81,15.057333,41.73965,95.64639,174.72466,117.3701
2019-08-19,51.21639,133.46092,90.806,60.022,186.17,15.122,42.463203,96.8764,175.21205,118.85296
2019-08-16,50.278984,131.26245,89.6285,58.9605,183.7,14.662666,39.67343,96.01183,173.7401,118.053116
2019-08-15,49.12001,128.90005,88.806,58.466,182.59,14.376,36.990578,93.76573,171.82947,117.316185
2019-08-14,49.36593,129.18932,88.148,58.2125,179.71,14.641334,37.313812,93.40921,168.89944,117.064545
2019-08-13,50.880383,133.18684,91.217,59.8365,188.45,15.666667,38.800694,97.45575,173.86394,119.904434
2019-08-12,48.813225,130.4866,89.246,58.725,185.37,15.267333,37.65694,95.97618,171.65425,118.56538
2019-08-09,48.9374,132.3316,90.379,59.445,187.85,15.667334,38.33573,97.81228,174.29224,118.66423
2019-08-08,49.34246,133.46552,91.6445,60.3095,190.16,15.886666,39.350197,97.919235,175.11966,118.3407
